Munchkin - New Heartbeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filter: (~SOURCE~t),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date 2016-11-18 to 2017-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Showing 1099 of 1099 mentions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source,Host,Link,Time(ET),Authority,Age,Gender,Country,Location,Tags,Tags,Tags,Tags,Tags,Tags,Tags,Star,Assigned,Sentiment,Alexa Rank,Alexa Reach,Title,Snippet,Content,Unique ID,Language,Followers,Following,Summary,Viewed,Commented,Favourited,Rated,ImageUrl
TWITTER,http://twitter.com/Munchkin_Inc/,http://twitter.com/Munchkin_Inc/statuses/925444982990766080,Oct 31 2017 15:30:52 EDT,8,,,US,los-angeles;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@Munchkin_Inc,A frightfully good treat! Shop https://t.co/oEOqbRFGm0 & use code HALLOWEEN2017 to save 20% off select cups: https://t.co/96VaDj0XaF https://t.co/tWBOm0A0BV,"A frightfully good treat! Shop https://t.co/oEOqbRFGm0 & use code HALLOWEEN2017 to save 20% off select cups: https://t.co/96VaDj0XaF https://t.co/tWBOm0A0BV
",906,EN,16881,762,,0,0,0,0,
TWITTER,http://twitter.com/Mers5/,http://twitter.com/Mers5/statuses/925414365171519488,Oct 31 2017 13:29:12 EDT,1,,Female,US,westminster;-md;-USA,,,,,,munchkin,,,none+,None,0,0,@Mers5,"@SteveMersinger @UnderArmour @GerberLife @BabiesRUs @ToysRUs @Carters @Target @Nike @Munchkin_Inc Love you, I did the same with you!","@SteveMersinger @UnderArmour @GerberLife @BabiesRUs @ToysRUs @Carters @Target @Nike @Munchkin_Inc Love you, I did the same with you!
",904,EN,19,101,,0,0,0,0,
TWITTER,http://twitter.com/pinupdawl/,http://twitter.com/pinupdawl/statuses/925407596445650944,Oct 31 2017 13:02:18 EDT,3,,Female,US,akron;-ny;-USA,,,,,,munchkin,,,none+,None,0,0,@pinupdawl,"Free Doughnut at Krispy Kreme on Oct 31 | Free Stuff, Product Samples, Freebies, Coupons | Munchkin Sandwich™ https://t.co/4FqBf4k0D8","Free Doughnut at Krispy Kreme on Oct 31 | Free Stuff, Product Samples, Freebies, Coupons | Munchkin Sandwich™ https://t.co/4FqBf4k0D8
",903,EN,143,611,,0,0,0,0,
TWITTER,http://twitter.com/Glamamom/,http://twitter.com/Glamamom/statuses/925341346872856577,Oct 31 2017 08:39:03 EDT,9,,,,,,,,latch,,munchkin,,,none+,None,0,0,@Glamamom,Enter for your chance to #win a 1-yr supply of @Pampers diapers & a @Munchkin LATCH Newborn Set & Sterilizer https://t.co/ORPMWiu3Fi #ad https://t.co/cw2dzuYrDg,"Enter for your chance to #win a 1-yr supply of @Pampers diapers & a @Munchkin LATCH Newborn Set & Sterilizer https://t.co/ORPMWiu3Fi #ad https://t.co/cw2dzuYrDg
",371,EN,23427,646,,0,0,0,0,
TWITTER,http://twitter.com/BabiesDreamland/,http://twitter.com/BabiesDreamland/statuses/925333602484740096,Oct 31 2017 08:08:17 EDT,3,,Male,,,,,gates-safety,,,munchkin,,,none+,None,0,0,@BabiesDreamland,Munchkin Easy Close Safety Gate Metal Baby Gate White home decor https://t.co/edDnqOG65O https://t.co/7tj1wzqahe,"Munchkin Easy Close Safety Gate Metal Baby Gate White home decor https://t.co/edDnqOG65O https://t.co/7tj1wzqahe
",1108,EN,42,10,,0,0,0,0,
TWITTER,http://twitter.com/camelcamelcamel/,http://twitter.com/camelcamelcamel/statuses/925304607688888320,Oct 31 2017 06:13:04 EDT,7,,,US,oakland;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@camelcamelcamel,@Revdjpriest Munchkin Marvel Edition is now on sale for £21.99 at Amazon. Product page: https://t.co/UNLYtAjpXs,"@Revdjpriest Munchkin Marvel Edition is now on sale for £21.99 at Amazon. Product page: https://t.co/UNLYtAjpXs
",369,EN,4269,9,,0,0,0,0,
TWITTER,http://twitter.com/Nansal26/,http://twitter.com/Nansal26/statuses/925245828184252416,Oct 31 2017 02:19:30 EDT,5,,Female,,,,,,,,munchkin,,,none+,None,0,0,@Nansal26,RT @Munchkin_Inc: Halloween rules. #munchkinmantra #itsthelittlethings https://t.co/20aMre2ooJ,"RT @Munchkin_Inc: Halloween rules. #munchkinmantra #itsthelittlethings https://t.co/20aMre2ooJ
",364,EN,720,146,,0,0,0,0,
TWITTER,http://twitter.com/camelcamelcamel/,http://twitter.com/camelcamelcamel/statuses/925233500457910272,Oct 31 2017 01:30:31 EDT,7,,,US,oakland;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@camelcamelcamel,@RevDJpriest Munchkin 6 Revised Color is now on sale for £10.38 at Amazon. Product page: https://t.co/F7Okg3gpNE,"@RevDJpriest Munchkin 6 Revised Color is now on sale for £10.38 at Amazon. Product page: https://t.co/F7Okg3gpNE
",363,EN,4269,9,,0,0,0,0,
TWITTER,http://twitter.com/angelfire6151/,http://twitter.com/angelfire6151/statuses/925171300292857859,Oct 30 2017 21:23:21 EDT,2,,Female,CA,;-on;-Canada,,,,,,munchkin,,,none+,None,0,0,@angelfire6151,"Free Triple Lipid Restore 2:4:2 sample | Free Stuff, Product Samples, Freebies, Coupons | Munchkin Sandwich™ https://t.co/xZ0f7FUWj7","Free Triple Lipid Restore 2:4:2 sample | Free Stuff, Product Samples, Freebies, Coupons | Munchkin Sandwich™ https://t.co/xZ0f7FUWj7
",361,EN,21,122,,0,0,0,0,
TWITTER,http://twitter.com/camelcamelcamel/,http://twitter.com/camelcamelcamel/statuses/925162942668013568,Oct 30 2017 20:50:08 EDT,7,,,US,oakland;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@camelcamelcamel,"@charrahc Munchkin Soft-Tip Infant Spoon, 6 Count is now on sale for $2.99 at Amazon. Product page: https://t.co/fgr36EK71q","@charrahc Munchkin Soft-Tip Infant Spoon, 6 Count is now on sale for $2.99 at Amazon. Product page: https://t.co/fgr36EK71q
",359,EN,4269,9,,0,0,0,0,
TWITTER,http://twitter.com/camelcamelcamel/,http://twitter.com/camelcamelcamel/statuses/925162930269601792,Oct 30 2017 20:50:05 EDT,7,,,US,oakland;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@camelcamelcamel,"@CamelConcierge Munchkin Soft-Tip Infant Spoon, 6 Count is now on sale for $2.99 at Amazon. Product page: https://t.co/fgr36EK71q","@CamelConcierge Munchkin Soft-Tip Infant Spoon, 6 Count is now on sale for $2.99 at Amazon. Product page: https://t.co/fgr36EK71q
",358,EN,4269,9,,0,0,0,0,
TWITTER,http://twitter.com/davegahan/,http://twitter.com/davegahan/statuses/925140363844751360,Oct 30 2017 19:20:25 EDT,4,,Male,US,duluth;-ga;-USA,,,gates-safety,,,munchkin,,,none+,None,0,0,@davegahan,"Taxing to the gate at Hartsfield, so glad to be home. I’ve missed the wife & munchkin.","Taxing to the gate at Hartsfield, so glad to be home. I’ve missed the wife & munchkin.
",1334,EN,279,120,,0,0,0,0,
TWITTER,http://twitter.com/MelaninCremeJ/,http://twitter.com/MelaninCremeJ/statuses/925139561180692481,Oct 30 2017 19:17:14 EDT,5,,Female,US,richmond;-va;-USA,,,,,,munchkin,,,none+,None,0,0,@MelaninCremeJ,RT @Munchkin_Inc: Halloween rules. #munchkinmantra #itsthelittlethings https://t.co/20aMre2ooJ,"RT @Munchkin_Inc: Halloween rules. #munchkinmantra #itsthelittlethings https://t.co/20aMre2ooJ
",357,EN,471,459,,0,0,0,0,
TWITTER,http://twitter.com/SelenaSHughes/,http://twitter.com/SelenaSHughes/statuses/925136889874587649,Oct 30 2017 19:06:37 EDT,2,,Female,US,los-angeles;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@SelenaSHughes,RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82,"RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82
",356,EN,84,151,,0,0,0,0,
TWITTER,http://twitter.com/CalamityCharls/,http://twitter.com/CalamityCharls/statuses/925086924099895297,Oct 30 2017 15:48:04 EDT,7,,Female,US,sunnyvale;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@CalamityCharls,@Munchkin_Inc Thank you,"@Munchkin_Inc Thank you
",355,EN,2864,1175,,0,0,0,0,
TWITTER,http://twitter.com/Mi30373VTun8wxY/,http://twitter.com/Mi30373VTun8wxY/statuses/925084665932845056,Oct 30 2017 15:39:06 EDT,0,,Female,,,,,,,,munchkin,,,none+,None,0,0,@Mi30373VTun8wxY,RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82,"RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82
",354,EN,1,143,,0,0,0,0,
TWITTER,http://twitter.com/Glamamom/,http://twitter.com/Glamamom/statuses/925077600862601218,Oct 30 2017 15:11:01 EDT,9,,,,,,,,latch,,munchkin,,,none+,None,0,0,@Glamamom,Love at first LATCH! Review of the Munchkin LATCH BPA-Free Baby Bottles: https://t.co/ME6m6UDA2M #babygear #ad https://t.co/1s2jmLDphS,"Love at first LATCH! Review of the Munchkin LATCH BPA-Free Baby Bottles: https://t.co/ME6m6UDA2M #babygear #ad https://t.co/1s2jmLDphS
",353,EN,23427,646,,0,0,0,0,
TWITTER,http://twitter.com/Munchkin_Inc/,http://twitter.com/Munchkin_Inc/statuses/925066425349242880,Oct 30 2017 14:26:37 EDT,8,,,US,los-angeles;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@Munchkin_Inc,@CalamityCharls Absolutely! Please email cserv@munchkin.com and we can assist you with this.,"@CalamityCharls Absolutely! Please email cserv@munchkin.com and we can assist you with this.
",350,EN,16881,762,,0,0,0,0,
TWITTER,http://twitter.com/Munchkin_Inc/,http://twitter.com/Munchkin_Inc/statuses/925066283867029505,Oct 30 2017 14:26:03 EDT,8,,,US,los-angeles;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@Munchkin_Inc,"@CalamityCharls Absolutely! Please email cserv@munchkin.com and we can assist with this,.","@CalamityCharls Absolutely! Please email cserv@munchkin.com and we can assist with this,.
",349,EN,16881,762,,0,0,0,0,
TWITTER,http://twitter.com/Marper927/,http://twitter.com/Marper927/statuses/925063742521561088,Oct 30 2017 14:15:57 EDT,4,,Male,,,,,gates-safety,,,munchkin,,,none+,None,0,0,@Marper927,"#ad Munchkin Baby Safety Gate Extension, White, 5.5"" https://t.co/tyD6aLoDq6","#ad Munchkin Baby Safety Gate Extension, White, 5.5"" https://t.co/tyD6aLoDq6
",989,EN,135,5000,,0,0,0,0,
TWITTER,http://twitter.com/Katweb927/,http://twitter.com/Katweb927/statuses/925063616063311872,Oct 30 2017 14:15:27 EDT,4,,Female,,,,,gates-safety,,,munchkin,,,none+,None,0,0,@Katweb927,"#ad Munchkin Baby Safety Gate Extension, White, 5.5"" https://t.co/tZRdtip2Bn","#ad Munchkin Baby Safety Gate Extension, White, 5.5"" https://t.co/tZRdtip2Bn
",1137,EN,204,4516,,0,0,0,0,
TWITTER,http://twitter.com/BabiesDreamland/,http://twitter.com/BabiesDreamland/statuses/925062788493459456,Oct 30 2017 14:12:10 EDT,3,,Male,,,,,gates-safety,,,munchkin,,,none+,None,0,0,@BabiesDreamland,Munchkin Vibe Safety Gate Ice ~ Brand New In Box https://t.co/JMEtgQilzX https://t.co/OmM23sLFkC,"Munchkin Vibe Safety Gate Ice ~ Brand New In Box https://t.co/JMEtgQilzX https://t.co/OmM23sLFkC
",1284,EN,42,10,,0,0,0,0,
TWITTER,http://twitter.com/CalamityCharls/,http://twitter.com/CalamityCharls/statuses/925056135228407808,Oct 30 2017 13:45:44 EDT,7,,Female,US,sunnyvale;-ca;-USA,,,,,miracle-cup,munchkin,,,none+,None,0,0,@CalamityCharls,@Munchkin_Inc Please can you tell me how to get replacement vacuum seals for the Miracle 360 cup?,"@Munchkin_Inc Please can you tell me how to get replacement vacuum seals for the Miracle 360 cup?
",348,EN,2864,1175,,0,0,0,0,
TWITTER,http://twitter.com/Aviva_Tabachnik/,http://twitter.com/Aviva_Tabachnik/statuses/925040777058770945,Oct 30 2017 12:44:42 EDT,5,,Female,US,manhattan;-ny;-USA,,,,,,munchkin,,,none+,Negative,0,0,@Aviva_Tabachnik,@Munchkin_Inc Hey! I'd love to share how a co like Away Travel achieved a 69% chargeback decrease by using Forters’ fraud Solution. Call?,"@Munchkin_Inc Hey! I'd love to share how a co like Away Travel achieved a 69% chargeback decrease by using Forters’ fraud Solution. Call?
",347,EN,741,940,,0,0,0,0,
TWITTER,http://twitter.com/camelcamelcamel/,http://twitter.com/camelcamelcamel/statuses/925039313342971904,Oct 30 2017 12:38:53 EDT,7,,,US,oakland;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@camelcamelcamel,@RevDJpriest Munchkin Expansion 2 Unnatural Axe is now on sale for £14.85 at Amazon. Product page: https://t.co/kE4rAjkxUr,"@RevDJpriest Munchkin Expansion 2 Unnatural Axe is now on sale for £14.85 at Amazon. Product page: https://t.co/kE4rAjkxUr
",346,EN,4269,9,,0,0,0,0,
TWITTER,http://twitter.com/CelebrateAtHome/,http://twitter.com/CelebrateAtHome/statuses/925039285220323328,Oct 30 2017 12:38:46 EDT,8,,,US,richmond;-va;-USA,,,,,,munchkin,,,none+,None,0,0,@CelebrateAtHome,"RT @freutcake: Ghost sandwiches, mummy dogs, and everything else you need for a Kid-Friendly Halloween table w/ @Munchkin_Inc #ad https://t.co/s246QpqxyZ https://t.co/3lySIYS7UC","RT @freutcake: Ghost sandwiches, mummy dogs, and everything else you need for a Kid-Friendly Halloween table w/ @Munchkin_Inc #ad https://t.co/s246QpqxyZ https://t.co/3lySIYS7UC
",345,EN,6594,1745,,0,0,0,0,
TWITTER,http://twitter.com/beautylusciuos/,http://twitter.com/beautylusciuos/statuses/925031267271356422,Oct 30 2017 12:06:55 EDT,3,,,GB,;-scotland;-UK,,,,,,munchkin,,,none+,None,0,0,@beautylusciuos,RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj,"RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj
",344,EN,56,133,,0,0,0,0,
TWITTER,http://twitter.com/SteveMersinger/,http://twitter.com/SteveMersinger/statuses/925027400668282880,Oct 30 2017 11:51:33 EDT,4,,Male,US,columbia;-md;-USA,,,,,,munchkin,,,none+,None,0,0,@SteveMersinger,Anyone interested in a cute baby for their ads? @UnderArmour @GerberLife @BabiesRUs @ToysRUs @Carters @Target @Nike @Munchkin_Inc https://t.co/Se9TU57YxI,"Anyone interested in a cute baby for their ads? @UnderArmour @GerberLife @BabiesRUs @ToysRUs @Carters @Target @Nike @Munchkin_Inc https://t.co/Se9TU57YxI
",343,EN,438,415,,0,0,0,0,
TWITTER,http://twitter.com/MamiDoesItAll/,http://twitter.com/MamiDoesItAll/statuses/925015274847461376,Oct 30 2017 11:03:22 EDT,8,,,US,new-york;-ny;-USA,,,,,,munchkin,,,none+,None,0,0,@MamiDoesItAll,RT @oyemamishow: After seeing the new products that @munchkin_inc has to offer it's REALLY a brand I can't live… https://t.co/1S5KgnaSKV,"RT @oyemamishow: After seeing the new products that @munchkin_inc has to offer it's REALLY a brand I can't live… https://t.co/1S5KgnaSKV
",341,EN,8746,2410,,0,0,0,0,
TWITTER,http://twitter.com/b_hadassah/,http://twitter.com/b_hadassah/statuses/925008591190417408,Oct 30 2017 10:36:48 EDT,3,,Female,CN,;-;-China,,,,,,munchkin,,,none+,None,0,0,@b_hadassah,RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82,"RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82
",340,EN,80,227,,0,0,0,0,
TWITTER,http://twitter.com/_6142983740061/,http://twitter.com/_6142983740061/statuses/924986347923783681,Oct 30 2017 09:08:25 EDT,4,,Male,KR,;-;-South-Korea,,,,,,munchkin,,,none+,None,0,0,@_6142983740061,@NeferteriPlessy @amazon @WeAllGrowLatina @Munchkin_Inc My email nkg8861 @gmail.com,"@NeferteriPlessy @amazon @WeAllGrowLatina @Munchkin_Inc My email nkg8861 @gmail.com
",338,FR,202,1067,,0,0,0,0,
TWITTER,http://twitter.com/_6142983740061/,http://twitter.com/_6142983740061/statuses/924986296488964097,Oct 30 2017 09:08:13 EDT,4,,Male,KR,;-;-South-Korea,,,,,,munchkin,,,none+,None,0,0,@_6142983740061,@NeferteriPlessy @amazon @WeAllGrowLatina @Munchkin_Inc Hello,"@NeferteriPlessy @amazon @WeAllGrowLatina @Munchkin_Inc Hello
",337,EN,202,1067,,0,0,0,0,
TWITTER,http://twitter.com/wotawomandiary/,http://twitter.com/wotawomandiary/statuses/924980471917957120,Oct 30 2017 08:45:04 EDT,6,,,GB,crawley;-england;-UK,,,,,,munchkin,,,none+,None,0,0,@wotawomandiary,@AnbesolUK @Munchkin_Inc Thank you so much got everything crossed ❤️ Retweeted #win #Competition #Giveaway #FreebieFriday Xx,"@AnbesolUK @Munchkin_Inc Thank you so much got everything crossed ❤️ Retweeted #win #Competition #Giveaway #FreebieFriday Xx
",336,EN,1570,4669,,0,0,0,0,
TWITTER,http://twitter.com/wotawomandiary/,http://twitter.com/wotawomandiary/statuses/924980444407492609,Oct 30 2017 08:44:57 EDT,6,,,GB,crawley;-england;-UK,,,,,,munchkin,,,none+,None,0,0,@wotawomandiary,RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj,"RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj
",335,EN,1570,4669,,0,0,0,0,
TWITTER,http://twitter.com/camelcamelcamel/,http://twitter.com/camelcamelcamel/statuses/924928843638497280,Oct 30 2017 05:19:55 EDT,7,,,US,oakland;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@camelcamelcamel,@RevDJpriest Adventure Time Munchkin is now on sale for £19.99 at Amazon. Product page: https://t.co/IR18V3kgGz,"@RevDJpriest Adventure Time Munchkin is now on sale for £19.99 at Amazon. Product page: https://t.co/IR18V3kgGz
",334,EN,4269,9,,0,0,0,0,
TWITTER,http://twitter.com/Billywizz1976/,http://twitter.com/Billywizz1976/statuses/924918257202712576,Oct 30 2017 04:37:51 EDT,6,,Male,GB,manchester;-england;-UK,,,,,,munchkin,,,none+,None,0,0,@Billywizz1976,RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj,"RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj
",332,EN,1203,4996,,0,0,0,0,
TWITTER,http://twitter.com/lovedbydonna/,http://twitter.com/lovedbydonna/statuses/924917833657700352,Oct 30 2017 04:36:10 EDT,5,,Female,GB,manchester;-england;-UK,,,,,,munchkin,,,none+,None,0,0,@lovedbydonna,@AnbesolUK @Munchkin_Inc Our princess would love this so much https://t.co/00rFQspTar,"@AnbesolUK @Munchkin_Inc Our princess would love this so much https://t.co/00rFQspTar
",329,EN,369,2446,,0,0,0,0,
TWITTER,http://twitter.com/lovedbydonna/,http://twitter.com/lovedbydonna/statuses/924917328088915968,Oct 30 2017 04:34:09 EDT,5,,Female,GB,manchester;-england;-UK,,,,,,munchkin,,,none+,None,0,0,@lovedbydonna,RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj,"RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj
",331,EN,369,2446,,0,0,0,0,
TWITTER,http://twitter.com/myhellodesigns/,http://twitter.com/myhellodesigns/statuses/924875213774381057,Oct 30 2017 01:46:48 EDT,5,,Female,,,,,,,,munchkin,,,none+,None,0,0,@myhellodesigns,National Brand Formula vs. Store Brand Formul https://t.co/ArFmiF85MJ #baby #bottle #formula #munchkin #nationalbrand #product #storebrand,"National Brand Formula vs. Store Brand Formul https://t.co/ArFmiF85MJ #baby #bottle #formula #munchkin #nationalbrand #product #storebrand
",326,EN,913,864,,0,0,0,0,
TWITTER,http://twitter.com/mykorkusuz/,http://twitter.com/mykorkusuz/statuses/924863677953728512,Oct 30 2017 01:00:58 EDT,4,,Male,TR,bursa;-bursa;-Turkey,,,,,,munchkin,,,none+,None,0,0,@mykorkusuz,RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82,"RT @NeferteriPlessy: Checkout my story @amazon booth @WeAllGrowLatina presented by @Munchkin_Inc! https://t.co/Ff4mWa9plk #itsthelittlethings #NewProfilePic https://t.co/xbD8QlVA82
",325,EN,211,143,,0,0,0,0,
TWITTER,http://twitter.com/saligaguqok/,http://twitter.com/saligaguqok/statuses/924856476879020032,Oct 30 2017 00:32:21 EDT,3,,,,,,,,,,munchkin,,,none+,None,0,0,@saligaguqok,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/iOblhifKlp https://t.co/1ZknsD1Dh8,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/iOblhifKlp https://t.co/1ZknsD1Dh8
",318,EN,18,6,,0,0,0,0,
TWITTER,http://twitter.com/rurapenikaze/,http://twitter.com/rurapenikaze/statuses/924856466195890176,Oct 30 2017 00:32:19 EDT,3,,,,,,,,,,munchkin,,,none+,None,0,0,@rurapenikaze,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/0W7RvEcALy https://t.co/7RBSJuouQg,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/0W7RvEcALy https://t.co/7RBSJuouQg
",321,EN,21,6,,0,0,0,0,
TWITTER,http://twitter.com/kylazesinug/,http://twitter.com/kylazesinug/statuses/924856455269900288,Oct 30 2017 00:32:16 EDT,4,,,,,,,,,,munchkin,,,none+,None,0,0,@kylazesinug,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/yuyaX0ToOe https://t.co/1xHXaUz9Vc,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/yuyaX0ToOe https://t.co/1xHXaUz9Vc
",319,EN,112,6,,0,0,0,0,
TWITTER,http://twitter.com/jidufyferir/,http://twitter.com/jidufyferir/statuses/924856445753090048,Oct 30 2017 00:32:14 EDT,4,,Female,,,,,,,,munchkin,,,none+,None,0,0,@jidufyferir,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/BMNrZyciGU https://t.co/MrTUCJ6PDa,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/BMNrZyciGU https://t.co/MrTUCJ6PDa
",324,EN,108,6,,0,0,0,0,
TWITTER,http://twitter.com/gybyqisysyr/,http://twitter.com/gybyqisysyr/statuses/924856436210982913,Oct 30 2017 00:32:12 EDT,4,,Female,,,,,,,,munchkin,,,none+,None,0,0,@gybyqisysyr,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/tPbGmZw26i https://t.co/PMouoSu5U3,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/tPbGmZw26i https://t.co/PMouoSu5U3
",323,EN,52,5,,0,0,0,0,
TWITTER,http://twitter.com/fuxehewiwyw/,http://twitter.com/fuxehewiwyw/statuses/924856424177340416,Oct 30 2017 00:32:09 EDT,3,,Female,,,,,,,,munchkin,,,none+,None,0,0,@fuxehewiwyw,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/Lou23JZV9w https://t.co/iDmmYpLWvp,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/Lou23JZV9w https://t.co/iDmmYpLWvp
",320,EN,25,6,,0,0,0,0,
TWITTER,http://twitter.com/delelomyzohu/,http://twitter.com/delelomyzohu/statuses/924856413704392704,Oct 30 2017 00:32:06 EDT,4,,,,,,,,,,munchkin,,,none+,None,0,0,@delelomyzohu,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/jOEq8zgQ0i https://t.co/K4coHl4Ih1,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/jOEq8zgQ0i https://t.co/K4coHl4Ih1
",317,EN,112,0,,0,0,0,0,
TWITTER,http://twitter.com/FatKitty5/,http://twitter.com/FatKitty5/statuses/924856399074594816,Oct 30 2017 00:32:03 EDT,8,,Female,,,,,,,,munchkin,,,none+,None,0,0,@FatKitty5,Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/Lu8DC3KKvg https://t.co/QW9dIHeuK9,"Munchkin Formula Dispenser – Color: Pink – 2 Count https://t.co/Lu8DC3KKvg https://t.co/QW9dIHeuK9
",322,EN,14485,956,,0,0,0,0,
TWITTER,http://twitter.com/mireina_mobileb/,http://twitter.com/mireina_mobileb/statuses/924839759888781312,Oct 29 2017 23:25:56 EDT,2,,Female,US,tucson;-az;-USA,,,,,,munchkin,,,none+,None,0,0,@mireina_mobileb,#weallgrowFAMILIA @munchkininc https://t.co/APSzvbHexm,"#weallgrowFAMILIA @munchkininc https://t.co/APSzvbHexm
",316,EN,26,77,,0,0,0,0,
TWITTER,http://twitter.com/Leigheff/,http://twitter.com/Leigheff/statuses/924828035798437889,Oct 29 2017 22:39:20 EDT,7,,Female,GB,;-england;-UK,,,,,,munchkin,,,none+,None,0,0,@Leigheff,RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj,"RT @AnbesolUK: RT&follow to #WIN a @Munchkin_Inc Inflatable Duck Baby Bath Tub #FreebieFriday Ends 3.11.17 Must be 16 or over. T&Cs https://t.co/FnomdEuXL4 https://t.co/YGrYgtImTj
",315,EN,4846,5317,,0,0,0,0,
